"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016460","GO:0016460","myosin II complex","3/4843","13/23436",0.522668894347589,0.622665033298334,0.260051878385837,"77579/71960/67938",3
"GO:0034362","GO:0034362","low-density lipoprotein particle","3/4843","13/23436",0.522668894347589,0.622665033298334,0.260051878385837,"16835/20660/109815",3
"GO:0070938","GO:0070938","contractile ring","3/4843","13/23436",0.522668894347589,0.622665033298334,0.260051878385837,"13138/59003/57028",3
"GO:0000145","GO:0000145","exocyst","4/4843","18/23436",0.527393892044116,0.626280246802388,0.261561748078559,"53413/75914/217517/107371",4
"GO:0031528","GO:0031528","microvillus membrane","4/4843","18/23436",0.527393892044116,0.626280246802388,0.261561748078559,"12387/11512/16410/12484",4
"GO:0000178","GO:0000178","exosome (RNase complex)","5/4843","23/23436",0.531283403041672,0.628883389223449,0.262648933065834,"338359/66446/67459/50911/14904",5
"GO:1905354","GO:1905354","exoribonuclease complex","5/4843","23/23436",0.531283403041672,0.628883389223449,0.262648933065834,"338359/66446/67459/50911/14904",5
"GO:0097730","GO:0097730","non-motile cilium","31/4843","150/23436",0.532304402065629,0.629087020623017,0.262733978355234,"55978/320634/235072/19353/21844/17274/19272/52906/67884/13488/12626/56350/16579/17754/59030/16559/14688/26370/14608/14697/73916/17918/103733/210274/21821/207911/18750/17755/53860/17089/93893",31
"GO:0043230","GO:0043230","extracellular organelle","23/4843","113/23436",0.569929620068557,0.669994616845703,0.279818761776599,"19344/109552/53869/53379/64297/22088/16784/19341/11838/22042/20983/224727/15510/53378/353172/11674/19655/71955/239528/74012/12520/16423/11465",23
"GO:0097431","GO:0097431","mitotic spindle pole","6/4843","29/23436",0.57199076835991,0.669994616845703,0.279818761776599,"15499/20843/66679/17120/21951/24061",6
"GO:0034358","GO:0034358","plasma lipoprotein particle","7/4843","34/23436",0.572165652512107,0.669994616845703,0.279818761776599,"16956/12759/22359/16835/110611/20660/109815",7
"GO:1990777","GO:1990777","lipoprotein particle","7/4843","34/23436",0.572165652512107,0.669994616845703,0.279818761776599,"16956/12759/22359/16835/110611/20660/109815",7
"GO:0030057","GO:0030057","desmosome","5/4843","24/23436",0.572343579572645,0.669994616845703,0.279818761776599,"16480/22201/227937/386463/75785",5
"GO:0042588","GO:0042588","zymogen granule","5/4843","24/23436",0.572343579572645,0.669994616845703,0.279818761776599,"22318/68581/107767/15510/56334",5
"GO:0036038","GO:0036038","MKS complex","3/4843","14/23436",0.576625668115911,0.672881291454944,0.281024362082184,"330171/52906/66910",3
"GO:0042581","GO:0042581","specific granule","3/4843","14/23436",0.576625668115911,0.672881291454944,0.281024362082184,"12725/11744/22317",3
"GO:0005814","GO:0005814","centriole","23/4843","115/23436",0.606815777518096,0.706997627580046,0.29527282123522,"55978/15114/64383/52906/12626/73739/54130/18286/68099/19384/54648/26370/14894/13191/28135/108686/103733/66994/215707/230967/71820/21821/277939",23
"GO:0045111","GO:0045111","intermediate filament cytoskeleton","33/4843","165/23436",0.614464936452048,0.714785742403403,0.298525475199375,"16480/83429/83431/16661/11540/380684/57230/18040/18039/18810/224129/13548/64656/224938/93687/67155/12469/18186/386649/16418/16905/11426/28019/53380/13191/68142/226180/17918/100017/210274/18102/226517/18546",33
"GO:0016010","GO:0016010","dystrophin-associated glycoprotein complex","4/4843","20/23436",0.617148283757965,0.715660216376607,0.298890693394023,"20392/13527/24051/13138",4
"GO:0090665","GO:0090665","glycoprotein complex","4/4843","20/23436",0.617148283757965,0.715660216376607,0.298890693394023,"20392/13527/24051/13138",4
"GO:0001917","GO:0001917","photoreceptor inner segment","11/4843","56/23436",0.627410083283348,0.726423237051501,0.30338579685083,"13807/16579/67171/14688/18125/14697/18746/70335/210274/67157/20743",11
"GO:0005637","GO:0005637","nuclear inner membrane","8/4843","41/23436",0.633580989789453,0.732423577900132,0.305891798995154,"13726/19165/17125/17127/223697/233115/381510/330189",8
"GO:0032994","GO:0032994","protein-lipid complex","7/4843","36/23436",0.637083943237767,0.735325859718357,0.30710391754698,"16956/12759/22359/16835/110611/20660/109815",7
"GO:0017119","GO:0017119","Golgi transport complex","2/4843","10/23436",0.643984531113108,0.73983339155785,0.308986458012654,"97484/238123",2
"GO:0032797","GO:0032797","SMN complex","2/4843","10/23436",0.643984531113108,0.73983339155785,0.308986458012654,"20901/69731",2
"GO:0046581","GO:0046581","intercellular canaliculus","2/4843","10/23436",0.643984531113108,0.73983339155785,0.308986458012654,"67154/56018",2
"GO:0000242","GO:0000242","pericentriolar material","4/4843","21/23436",0.657785812750501,0.75335283964161,0.314632764904657,"19353/74493/103733/103768",4
"GO:0016327","GO:0016327","apicolateral plasma membrane","4/4843","21/23436",0.657785812750501,0.75335283964161,0.314632764904657,"16480/243548/19417/18483",4
"GO:0000176","GO:0000176","nuclear exosome (RNase complex)","3/4843","16/23436",0.672283610633988,0.768768758456459,0.321071120088357,"66446/67459/50911",3
"GO:0036126","GO:0036126","sperm flagellum","23/4843","119/23436",0.67620043977871,0.772056280240407,0.322444131530193,"235072/14866/26554/18747/18412/67042/56486/18952/18286/11636/11637/19384/11674/13209/75533/15275/69310/54608/21821/320129/56526/353204/16828",23
"GO:0009925","GO:0009925","basal plasma membrane","8/4843","43/23436",0.689343565462519,0.785851664627271,0.328205681370009,"18810/13383/54338/13858/100017/230751/12168/11735",8
"GO:0001527","GO:0001527","microfibril","2/4843","11/23436",0.697164054703233,0.791115719043025,0.330404178419844,"100034361/67532",2
"GO:0002177","GO:0002177","manchette","2/4843","11/23436",0.697164054703233,0.791115719043025,0.330404178419844,"54130/19384",2
"GO:0035631","GO:0035631","CD40 receptor complex","2/4843","11/23436",0.697164054703233,0.791115719043025,0.330404178419844,"22031/66593",2
"GO:0098862","GO:0098862","cluster of actin-based cell projections","37/4843","191/23436",0.698550471343743,0.791476910192222,0.330555027482795,"360013/55978/19353/21844/65962/19298/12308/19293/109711/12343/102866/18537/18472/18806/52466/77579/18810/74006/15516/26557/74117/59030/12307/13131/12345/71960/71602/67263/16525/238130/193385/210274/21821/226123/18751/26569/17904",37
"GO:0005921","GO:0005921","gap junction","6/4843","33/23436",0.704302918976099,0.796776279330213,0.332768273489712,"12308/21873/56449/56320/18133/118454",6
"GO:0097729","GO:0097729","9+2 motile cilium","24/4843","126/23436",0.707033003033017,0.798645511047966,0.333548945590031,"235072/14866/26554/18747/18412/67042/56486/18952/18286/11636/11637/19384/11674/13209/75533/15275/69310/54608/21821/320129/56526/353204/16828/66793",24
"GO:0032982","GO:0032982","myosin filament","3/4843","17/23436",0.713733518034935,0.804987118514287,0.336197475450246,"77579/71960/69807",3
"GO:0097733","GO:0097733","photoreceptor cell cilium","21/4843","112/23436",0.727139277331583,0.818860493165203,0.341991597401193,"55978/320634/19272/52906/67884/12626/56350/16579/17754/16559/14688/26370/14697/73916/17918/210274/21821/18750/17755/17089/93893",21
"GO:0005604","GO:0005604","basement membrane","20/4843","107/23436",0.729163297353312,0.81953343873477,0.342272648608598,"21858/20692/16773/21859/14180/13383/11423/14873/12476/16412/13010/12840/19242/23837/230316/13138/114249/11603/246228/13640",20
"GO:0046930","GO:0046930","pore complex","4/4843","23/23436",0.72994881182854,0.81953343873477,0.342272648608598,"12028/22335/22333/22334",4
"GO:0042612","GO:0042612","MHC class I protein complex","2/4843","12/23436",0.743572468493575,0.832306947362144,0.347607418885532,"12010/14964",2
"GO:0097524","GO:0097524","sperm plasma membrane","2/4843","12/23436",0.743572468493575,0.832306947362144,0.347607418885532,"15516/54608",2
"GO:0097014","GO:0097014","ciliary plasm","24/4843","129/23436",0.750831165729701,0.83557367783142,0.348971746974128,"235072/18747/52028/66061/76779/17762/56486/19084/23955/56350/16579/16559/13193/67443/17758/19087/73916/71820/21821/105000/53860/22153/66793/99371",24
"GO:0034361","GO:0034361","very-low-density lipoprotein particle","3/4843","18/23436",0.751001443233098,0.83557367783142,0.348971746974128,"16956/22359/109815",3
"GO:0034385","GO:0034385","triglyceride-rich plasma lipoprotein particle","3/4843","18/23436",0.751001443233098,0.83557367783142,0.348971746974128,"16956/22359/109815",3
"GO:0042575","GO:0042575","DNA polymerase complex","3/4843","18/23436",0.751001443233098,0.83557367783142,0.348971746974128,"18972/59001/66979",3
"GO:0097731","GO:0097731","9+0 non-motile cilium","21/4843","114/23436",0.757273069675588,0.841288372758037,0.351358451013372,"55978/320634/19272/52906/67884/12626/56350/16579/17754/16559/14688/26370/14697/73916/17918/210274/21821/18750/17755/17089/93893",21
"GO:0018995","GO:0018995","host cellular component","4/4843","24/23436",0.761469858279719,0.842162932813838,0.351723705159839,"21974/84095/18983/70361",4
"GO:0033643","GO:0033643","host cell part","4/4843","24/23436",0.761469858279719,0.842162932813838,0.351723705159839,"21974/84095/18983/70361",4
"GO:0043657","GO:0043657","host cell","4/4843","24/23436",0.761469858279719,0.842162932813838,0.351723705159839,"21974/84095/18983/70361",4
"GO:1902555","GO:1902555","endoribonuclease complex","5/4843","30/23436",0.772496686479346,0.853085014428011,0.356285239351992,"21357/214150/74097/239528/236511",5
"GO:0005833","GO:0005833","hemoglobin complex","2/4843","13/23436",0.783736754701937,0.860946015991524,0.359568333974725,"110257/101488143",2
"GO:0043186","GO:0043186","P granule","3/4843","19/23436",0.784262565174465,0.860946015991524,0.359568333974725,"13205/78455/68011",3
"GO:0045495","GO:0045495","pole plasm","3/4843","19/23436",0.784262565174465,0.860946015991524,0.359568333974725,"13205/78455/68011",3
"GO:0060293","GO:0060293","germ plasm","3/4843","19/23436",0.784262565174465,0.860946015991524,0.359568333974725,"13205/78455/68011",3
"GO:0035327","GO:0035327","transcriptionally active chromatin","4/4843","25/23436",0.790048140271261,0.866014307605037,0.361685072002103,"54624/13982/69188/66317",4
"GO:0005930","GO:0005930","axoneme","23/4843","128/23436",0.804994268412948,0.881094169710479,0.367983075353194,"235072/18747/52028/66061/76779/17762/56486/19084/56350/16579/16559/13193/67443/17758/19087/73916/71820/21821/105000/53860/22153/66793/99371",23
"GO:0016459","GO:0016459","myosin complex","9/4843","54/23436",0.812848843775986,0.888379046073755,0.371025555146934,"360013/68097/77579/71960/71602/17918/67938/244281/17904",9
"GO:0031838","GO:0031838","haptoglobin-hemoglobin complex","2/4843","14/23436",0.818255269132941,0.891657580040454,0.372394812887128,"110257/101488143",2
"GO:0072687","GO:0072687","meiotic spindle","2/4843","14/23436",0.818255269132941,0.891657580040454,0.372394812887128,"64383/12877",2
"GO:0036379","GO:0036379","myofilament","5/4843","32/23436",0.820519554214432,0.892812025951386,0.372876959485343,"98733/50876/22003/69807/50875",5
"GO:0045178","GO:0045178","basal part of cell","11/4843","66/23436",0.82988899668173,0.901682912816953,0.376581825936763,"18810/13383/13728/54338/13858/76499/100017/230751/76707/12168/11735",11
"GO:0000940","GO:0000940","condensed chromosome outer kinetochore","2/4843","15/23436",0.847745752219174,0.919735874662384,0.38412152447012,"69556/665775",2
"GO:0000779","GO:0000779","condensed chromosome, centromeric region","8/4843","51/23436",0.85495851901773,0.926205062269208,0.386823337321042,"12417/68298/269397/69556/12608/232811/665775/12616",8
"GO:0001750","GO:0001750","photoreceptor outer segment","13/4843","79/23436",0.857658539594186,0.927773690276338,0.387478464296105,"55978/320634/19272/52906/67884/17754/14688/14697/17918/210274/18750/17755/17089",13
"GO:0033646","GO:0033646","host intracellular part","3/4843","22/23436",0.862539947394737,0.930337847189956,0.388549367247457,"21974/18983/70361",3
"GO:0043656","GO:0043656","host intracellular region","3/4843","22/23436",0.862539947394737,0.930337847189956,0.388549367247457,"21974/18983/70361",3
"GO:0098691","GO:0098691","dopaminergic synapse","2/4843","16/23436",0.872811772445629,0.940048725846237,0.392605050641088,"216856/14251",2
"GO:0044815","GO:0044815","DNA packaging complex","16/4843","97/23436",0.875213099350914,0.941266918169851,0.393113820501365,"52683/26914/15081/404634/74022/20662/15441/51788/68298/77605/15270/56632/15078/319162/75339/14958",16
"GO:0015030","GO:0015030","Cajal body","5/4843","35/23436",0.876848141348309,0.941658656143618,0.393277427240889,"53379/68988/70769/245474/102216272",5
"GO:0031514","GO:0031514","motile cilium","35/4843","199/23436",0.87929986383956,0.94292503488439,0.393806321835373,"55978/235072/76568/14866/26554/18747/52028/18412/67042/56486/216618/18952/18472/15251/66086/18286/11636/59030/11637/19384/56018/11674/14894/13209/208846/75533/15275/69310/54608/21821/320129/56526/353204/16828/66793",35
"GO:1905348","GO:1905348","endonuclease complex","5/4843","36/23436",0.891932122426074,0.955089165777053,0.398886589585132,"21357/214150/74097/239528/236511",5
"GO:0005865","GO:0005865","striated muscle thin filament","4/4843","30/23436",0.894059466575132,0.955395232478532,0.399014416291908,"98733/50876/22003/50875",4
"GO:0000786","GO:0000786","nucleosome","14/4843","88/23436",0.894796614494064,0.955395232478532,0.399014416291908,"26914/15081/404634/74022/20662/15441/51788/77605/15270/56632/15078/319162/75339/14958",14
"GO:0030681","GO:0030681","multimeric ribonuclease P complex","1/4843","10/23436",0.901271503360581,0.958166691521077,0.400171897588176,"74097",1
"GO:0031080","GO:0031080","nuclear pore outer ring","1/4843","10/23436",0.901271503360581,0.958166691521077,0.400171897588176,"103468",1
"GO:0097539","GO:0097539","ciliary transition fiber","1/4843","10/23436",0.901271503360581,0.958166691521077,0.400171897588176,"18286",1
"GO:0008305","GO:0008305","integrin complex","4/4843","32/23436",0.920892053370026,0.974274673232097,0.406899288202623,"16400/16412/16410/114249",4
"GO:0001931","GO:0001931","uropod","1/4843","11/23436",0.921682248226316,0.974274673232097,0.406899288202623,"14251",1
"GO:0031254","GO:0031254","cell trailing edge","1/4843","11/23436",0.921682248226316,0.974274673232097,0.406899288202623,"14251",1
"GO:0061700","GO:0061700","GATOR2 complex","1/4843","11/23436",0.921682248226316,0.974274673232097,0.406899288202623,"75747",1
"GO:0032039","GO:0032039","integrator complex","2/4843","19/23436",0.92691594723931,0.978411277641494,0.408626913312876,"101861/20422",2
"GO:0000812","GO:0000812","Swr1 complex","1/4843","12/23436",0.937874046383838,0.985765487050247,0.411698349588426,"71777",1
"GO:0005675","GO:0005675","transcription factor TFIIH holo complex","1/4843","12/23436",0.937874046383838,0.985765487050247,0.411698349588426,"14884",1
"GO:0042627","GO:0042627","chylomicron","1/4843","12/23436",0.937874046383838,0.985765487050247,0.411698349588426,"16956",1
"GO:0032426","GO:0032426","stereocilium tip","2/4843","20/23436",0.939489572408283,0.986064834496512,0.411823370043291,"26557/226123",2
"GO:0005903","GO:0005903","brush border","21/4843","134/23436",0.942036803081724,0.987339845945626,0.412355870030562,"360013/19298/109711/12343/18537/18806/52466/77579/18810/74006/15516/74117/13131/12345/71960/71602/16525/210274/18751/26569/17904",21
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","4/4843","35/23436",0.949793014504082,0.99362855589814,0.414982307598627,"16400/16412/16410/114249",4
"GO:0030677","GO:0030677","ribonuclease P complex","1/4843","13/23436",0.950718820690663,0.99362855589814,0.414982307598627,"74097",1
"GO:0000780","GO:0000780","condensed nuclear chromosome, centromeric region","3/4843","29/23436",0.956237321617513,0.995850445553247,0.415910264923155,"269397/232811/12616",3
"GO:0005882","GO:0005882","intermediate filament","19/4843","127/23436",0.959968707111087,0.995850445553247,0.415910264923155,"16480/16661/11540/380684/18040/18039/18810/13548/93687/18186/16418/16905/11426/226180/17918/100017/210274/18102/18546",19
